ObjectId,stopdate,stoptime,streetnbr,streetdir,street,Min_,sex,race,ethnic,Year_of_birth,enfaction,rpmainid
7223,2018/09/21 00:00:00,2324,,,ASH AVE/S LASHLEY LN,10,F,W,N,1998,Y,10294
7224,2018/11/16 00:00:00,1155,1369,,28TH ST/TAFT DR,10,M,W,N,1968,Y,10434
7225,2018/11/15 00:00:00,1605,,,DIAGONAL HWY/FOOTHILLS PKWY,10,F,W,H,1982,N,10387
7226,2018/09/21 00:00:00,2350,,,RAYLEIGH RD/S BROADWAY,5,M,W,N,1998,N,10295
7227,2018/11/17 00:00:00,1552,1198,,28TH ST/COLORADO AVE,10,M,W,N,1969,N,10435
7228,2018/09/24 00:00:00,445,1665,,33RD ST,10,M,W,N,1981,N,10296
7229,2018/11/15 00:00:00,1440,3298,,TABLE MESA DR/YALE RD,10,M,W,N,1995,Y,10388
7230,2018/11/17 00:00:00,1446,1199,,28TH FRONTAGE RD/COLORADO AVE,10,M,W,N,1996,N,10436
7231,2018/09/24 00:00:00,145,2999,,29TH ST/VALMONT RD,30,M,W,N,1992,Y,10297
7232,2018/11/15 00:00:00,1155,1369,,28TH ST/TAFT DR,10,F,W,N,1995,N,10389
7233,2018/11/17 00:00:00,2047,1805,,33RD ST,15,M,W,N,1983,N,10437
7234,2018/09/23 00:00:00,2353,291,,ARAPAHOE AVE,20,M,W,N,1981,N,10298
7235,2018/11/13 00:00:00,1052,1649,,33RD ST/ARNOLD DR,8,M,W,N,1929,Y,10331
7236,2018/11/02 00:00:00,1238,2445,,30TH ST,30,M,W,N,1949,N,10131
7237,2018/11/15 00:00:00,1040,1369,,28TH ST/TAFT DR,10,F,W,N,1949,Y,10390
7238,2018/11/16 00:00:00,1110,,,28TH ST/HWY 36 EB ON RP @ BASELINE WB,10,M,W,N,1997,N,10391
7239,2018/11/16 00:00:00,1130,2690,,BASELINE RD,10,M,W,N,1966,N,10392
7240,2018/11/16 00:00:00,1145,2626,,BASELINE RD,10,F,W,H,1992,Y,10393
7241,2018/11/16 00:00:00,1155,2598,,BASELINE RD/27TH WAY,10,M,W,N,1978,N,10394
7242,2018/11/16 00:00:00,756,,,DIAGONAL/47TH STREET,10,M,W,N,1992,Y,10395
7243,2018/11/16 00:00:00,835,,,DIAGONAL/47TH STREET,10,F,W,N,1959,N,10396
7244,2018/11/16 00:00:00,846,,,DIAGONAL HWY/INDEPENDENCE RD,10,F,A,N,1981,Y,10397
7245,2018/11/16 00:00:00,1052,,,DIAGONAL HWY/INDEPENDENCE RD,10,M,W,N,1990,N,10398
7246,2018/11/16 00:00:00,1130,,,"US HWY 36, MM38.4",10,M,A,N,1989,N,10399
7247,2018/11/16 00:00:00,1311,698,,FOOTHILLS PKWY/BASELINE RD,10,M,W,N,1999,Y,10400
7248,2018/11/16 00:00:00,1326,698,,FOOTHILLS PKWY/BASELINE RD,10,M,W,N,1983,Y,10401
7249,2018/11/16 00:00:00,1450,698,,FOOTHILLS PKWY/BASELINE RD,10,F,W,N,1995,Y,10402
7250,2018/11/16 00:00:00,1508,1398,,FOOTHILLS PKWY/COLORADO AVE,10,F,W,N,1986,Y,10403
7251,2018/11/16 00:00:00,1152,2900,,CANYON CREEK RD/BASELINE RD,10,M,W,N,1984,N,10404
7252,2018/11/16 00:00:00,1535,698,,FOOTHILLS PKWY/BASELINE RD,10,M,B,N,1989,N,10405
7253,2018/11/16 00:00:00,1545,,,CRESCENT DR/BASELINE RD,10,M,A,N,1988,Y,10406
7254,2018/11/16 00:00:00,1655,700,,THOMAS DR/BASELINE RD,10,M,W,N,1970,N,10407
7255,2018/11/16 00:00:00,1110,2900,,CANYON CREEK RD/BASELINE RD,10,M,W,N,1996,Y,10408
7256,2018/11/16 00:00:00,1129,,,29TH ST/BASELINE RD,10,M,W,N,1985,N,10409
7257,2018/11/16 00:00:00,1051,,,29TH ST/BASELINE RD,10,F,W,N,1999,Y,10410
7258,2018/11/16 00:00:00,1045,1369,,28TH ST/TAFT DR,10,M,W,N,1994,Y,10411
7259,2018/11/16 00:00:00,1720,1399,,BROADWAY/UNIVERSITY AVE,15,M,W,N,1997,N,10412
7260,2018/11/16 00:00:00,1750,28TH,,ARAPAHOE,10,M,W,N,1990,Y,10413
7261,2018/11/16 00:00:00,1640,30TH,,BASELINE,10,M,W,N,1992,Y,10414
7262,2018/11/16 00:00:00,1815,1770,,28TH ST,30,M,W,N,1977,N,10415
7263,2018/11/16 00:00:00,1920,3200,,30TH ST,5,F,W,N,1974,Y,10416
7264,2018/11/16 00:00:00,2055,1600,,PEARL ST,10,F,W,N,1985,N,10417
7265,2018/11/17 00:00:00,20,3800,,ARAPAHOE AVE,5,M,B,N,1954,N,10418
7266,2018/11/17 00:00:00,26,3800,,ARAPAHOE AVE,5,M,W,N,1954,N,10419
7267,2018/11/16 00:00:00,1205,1369,,28TH ST/TAFT DR,10,F,W,N,1964,N,10420
7268,2018/11/16 00:00:00,1135,1369,,28TH ST/TAFT DR,10,M,W,N,1971,Y,10421
7269,2018/11/16 00:00:00,1120,1369,,28TH ST/TAFT DR,10,F,W,N,1956,N,10422
7270,2018/11/16 00:00:00,1635,1199,,28TH FRONTAGE RD/COLORADO AVE,10,M,W,N,1975,N,10423
7271,2018/11/16 00:00:00,1625,699,,30TH ST/BASELINE RD,10,M,W,H,1992,N,10424
7272,2018/11/16 00:00:00,1510,800,,FOOTHILLS PKWY,15,F,W,N,1971,N,10425
7273,2018/11/16 00:00:00,1510,800,,FOOTHILLS PKWY,15,F,W,N,1971,N,10426
7274,2018/11/16 00:00:00,1437,900,,FOOTHILLS PKWY,10,M,W,N,1982,Y,10427
7275,2018/11/16 00:00:00,1437,900,,FOOTHILLS PKWY,10,M,W,N,1982,Y,10428
7276,2018/11/16 00:00:00,1424,900,,FOOTHILLS PKWY,10,F,W,N,1957,Y,10429
7277,2018/11/16 00:00:00,1310,1199,,30TH ST/COLORADO AVE,10,M,W,N,1999,Y,10430
7278,2018/11/13 00:00:00,1114,,,FOOTHILLS PKWY/ARAPAHOE AVE,8,M,W,N,1988,N,10332
7279,2018/11/02 00:00:00,927,2900,,CANYON CREEK RD/BASELINE RD,10,F,W,N,1973,Y,10132
7280,2018/10/04 00:00:00,2228,,,30TH ST/PEARL PKWY,7,M,W,N,1983,Y,10299
7281,2018/11/16 00:00:00,1856,1199,,ALPINE AVE/BROADWAY,9,M,W,,1952,N,10438
7282,2018/11/13 00:00:00,1850,1649,,33RD ST/ARNOLD DR,8,M,W,N,1947,Y,10333
7283,2018/11/02 00:00:00,944,,,29TH ST/BASELINE RD,20,F,W,H,1970,N,10133
7284,2018/10/05 00:00:00,2341,699,,30TH ST/BASELINE RD,5,F,W,N,2000,Y,10300
7285,2018/11/16 00:00:00,1050,1300,,CANYON BLVD,10,M,W,H,1971,Y,10439
7286,2018/11/14 00:00:00,1307,,,FOOTHILLS PKWY/ARAOAHOE AVE,9,M,W,H,1963,N,10334
7287,2018/10/31 00:00:00,1650,BROADWAY,,ARAPAHOE AVE,5,M,W,N,1977,N,10134
7288,2018/10/06 00:00:00,50,,,BASELINE RD/BROADWAY,5,M,A,N,1963,N,10301
7289,2018/11/18 00:00:00,1110,298,,28TH ST,15,M,W,N,1986,Y,10440
7290,2018/11/14 00:00:00,1100,1788,,30TH ST,10,M,W,N,1992,N,10335
7291,2018/11/02 00:00:00,2003,2800,,28TH ST,30,M,W,N,1982,N,10135
7292,2018/10/06 00:00:00,106,,,DARTMOUTH AVE/S BROADWAY,5,M,A,N,1977,N,10302
7293,2018/11/18 00:00:00,1405,700,,19TH ST,10,F,W,N,1999,N,10441
7294,2018/11/10 00:00:00,1527,2999,,47TH ST/VALMONT RD,10,F,W,N,1958,N,10336
7295,2018/11/03 00:00:00,727,4199,,28TH ST/JAY RD,15,M,W,N,1989,N,10136
7296,2018/10/27 00:00:00,2215,4998,,BASELINE RD/FOOTHILLS PKWY,5,F,W,N,1997,N,10303
7297,2018/11/18 00:00:00,2007,,,19TH ST/CANYON BLVD,15,M,W,N,1961,N,10442
7298,2018/11/14 00:00:00,1118,38000,,US HIGHWAY 36,15,F,W,H,1995,N,10337
7299,2018/11/03 00:00:00,855,2355,,30TH ST,15,M,W,N,1957,Y,10137
7300,2018/10/28 00:00:00,25,700,,6TH ST/BASELINE RD,7,M,W,N,1998,N,10304
7301,2018/11/18 00:00:00,2204,1299,,10TH ST/PLEASANT ST,5,M,W,N,1997,Y,10443
7302,2018/11/14 00:00:00,2311,1500,,22ND ST/ARAPAHOE AVE,16,F,W,N,1998,Y,10338
7303,2018/11/03 00:00:00,1834,1900,,IRIS AVE,36,M,W,N,1994,N,10138
7304,2018/11/06 00:00:00,1315,1649,,9TH ST/MARINE | ARAPAHOE ALLEY,10,M,W,N,1994,N,10305
7305,2018/11/18 00:00:00,2248,700,,14TH ST,5,F,W,N,2000,Y,10444
7306,2018/11/18 00:00:00,2220,1207,,BROADWAY/PENNSYLVANIA AVE,10,M,W,N,1997,Y,10445
7307,2018/11/18 00:00:00,2332,2099,,13TH ST/SPRUCE ST,5,M,W,N,1965,N,10446
7308,2018/11/18 00:00:00,2350,,,FOOTHILLS PKWY/ARAPAHOE AVE,10,M,W,N,2000,Y,10447
7309,2018/11/15 00:00:00,1746,,,FOOTHILLS PKWY/SOUTH BOULDER RD,5,M,W,N,1985,N,10448
7310,2018/11/15 00:00:00,2030,2799,,VALMONT RD/28TH ST,15,M,W,N,1996,N,10449
7311,2018/11/15 00:00:00,2108,2499,,PEARL ST/FOLSOM ST,16,M,W,N,1979,Y,10450
7312,2018/11/09 00:00:00,1105,2000,,FOLSOM ST,10,F,W,N,1978,Y,10451
7313,2018/11/17 00:00:00,730,1000,,ARAPAHOE AVE,10,M,W,N,1993,N,10452
7314,2018/11/19 00:00:00,1020,,,28TH ST/CANYON BLVD,10,M,W,N,1991,Y,10453
7315,2018/11/18 00:00:00,1910,935,,BROADWAY,5,M,W,N,1996,Y,10454
7316,2018/11/18 00:00:00,1925,,,28TH ST ON RAMP/BASELINE RD,5,F,W,N,1964,Y,10455
7317,2018/11/18 00:00:00,1930,1198,,28TH ST/COLORADO AVE,5,M,W,N,1984,N,10456
7318,2018/11/19 00:00:00,1715,2900,,BASELINE RD,5,M,W,N,1963,N,10457
7319,2018/11/19 00:00:00,1916,,,28TH ST/PEARL ST,5,M,W,N,1977,N,10458
7320,2018/11/19 00:00:00,1945,2999,,28TH ST/VALMONT RD,5,M,A,N,1999,Y,10459
7321,2018/11/19 00:00:00,2040,3700,,US HWY 36,5,F,W,N,1990,N,10460
7322,2018/11/19 00:00:00,2120,613,,S BROADWAY,10,M,W,N,1993,Y,10461
7323,2018/11/19 00:00:00,1100,2100,,30TH ST,11,M,A,N,1953,Y,10462
7324,2018/11/19 00:00:00,835,,,EB HWY 36 MP38.4,8,M,B,N,1989,Y,10463
7325,2018/11/19 00:00:00,900,,,BASELINE RD/FOOTHILLS PKWY,8,F,W,N,1989,N,10464
7326,2018/11/19 00:00:00,1605,,,JUNCTION PL/PEARL PKWY,10,F,W,N,1939,N,10465
7327,2018/11/20 00:00:00,918,,,DIAGONAL HWY/47TH ST,10,F,W,H,1976,Y,10466
7328,2018/11/20 00:00:00,945,,,DIAGONAL HWY/INDEPENDENCE RD,10,F,W,N,1976,N,10467
7329,2018/11/20 00:00:00,1011,,,DIAGONAL HWY/INDEPENDENCE RD,10,M,W,N,1983,N,10468
7330,2018/11/20 00:00:00,1036,,,FOOTHILLS/ARAPAHOE AVE,10,F,W,N,1966,Y,10469
7331,2018/11/20 00:00:00,1144,499,,MOHAWK DR/PAWNEE DR,10,F,W,N,1971,Y,10470
7332,2018/11/20 00:00:00,1158,,,MOHAWK DR/BASELINE RD,10,F,W,N,1983,Y,10471
7333,2018/11/20 00:00:00,1307,,,US HWY36/BASELINE RD,10,M,A,N,1989,N,10472
7334,2018/11/20 00:00:00,1316,,,29HT ST/BASELINE RD,10,M,W,N,1989,N,10473
7335,2018/11/20 00:00:00,1350,1099,,28TH FRONTAGE RD/E COLLEGE AVE,10,M,W,N,1988,N,10474
7336,2018/11/20 00:00:00,1305,,,FOOTHILLS PKWY/ARAPAHOE AVE,10,F,W,N,2001,Y,10475
7337,2018/11/20 00:00:00,1339,,,FOOTHILLS PKWY/ARAPAHOE AVE,10,M,A,N,1979,Y,10476
7338,2018/11/20 00:00:00,1406,,,30TH ST/ARAPAHOE AVE,10,M,W,N,1997,N,10477
7339,2018/11/20 00:00:00,1611,2900,,IRIS AVE,27,M,W,N,1983,N,10478
7340,2018/11/20 00:00:00,1750,9TH,,SPRUCE,5,,,,0,,10479
7341,2018/11/20 00:00:00,1830,2939,,BASELINE RD/CANYON CREEK RD,10,M,W,N,1999,N,10480
7342,2018/11/14 00:00:00,2339,1700,,SPRUCE ST,15,M,W,N,1992,Y,10339
7343,2018/11/03 00:00:00,1950,1750,,30TH ST,6,M,W,N,1961,Y,10139
7344,2018/11/09 00:00:00,2231,598,,TANTRA DR/TABLE MESA DR,5,F,B,N,1953,N,10306
7345,2018/11/15 00:00:00,142,1001,,ARAPAHOE AVE,10,F,W,N,1997,N,10340
7346,2018/01/02 00:00:00,1628,2800,,KALMIA AVE,5,F,W,N,1954,N,10140
7347,2018/11/12 00:00:00,900,CANYON,,9TH,10,M,W,N,1969,Y,10307
7348,2018/11/14 00:00:00,1433,4398,,ARAPAHOE AVE/FOOTHILLS PKWY,10,M,W,N,1978,Y,10341
7349,2018/11/03 00:00:00,1630,899,,30TH ST/E AURORA AVE,5,F,W,N,1988,N,10141
7350,2018/11/13 00:00:00,1053,698,,FOOTHILLS PKWY/BASELINE RD,10,M,W,N,1980,N,10308
7351,2018/11/14 00:00:00,1415,4398,,ARAPAHOE AVE/FOOTHILLS PKWY,10,M,W,N,1991,N,10342
7352,2018/11/04 00:00:00,610,1000,,WALNUT ST,10,M,W,N,1972,N,10142
7353,2018/11/13 00:00:00,1034,,,FOOTHILLS PKWY/SOUTH BOULDER RD,10,M,W,N,1985,N,10309
7354,2018/11/14 00:00:00,1445,4398,,ARAPAHOE AVE/FOOTHILLS PKWY,10,F,B,N,1950,N,10343
7355,2018/11/04 00:00:00,650,1700,,BROADWAY,15,M,W,N,1978,N,10143
7356,2018/11/13 00:00:00,1017,698,,FOOTHILLS PKWY/BASELINE RD,10,F,W,N,1990,Y,10310
7357,2018/11/14 00:00:00,1350,4398,,ARAPAHOE AVE/FOOTHILLS PKWY,10,M,W,N,1972,N,10344
7358,2018/11/04 00:00:00,900,1400,,28TH ST,15,M,W,N,1966,N,10144
7359,2018/11/13 00:00:00,821,,,"US HWY 36, MM38",10,F,W,N,1964,Y,10311
7360,2018/11/14 00:00:00,1325,1369,,28TH ST/TAFT DR,10,M,W,N,1970,N,10345
7361,2018/11/04 00:00:00,850,1400,,28TH ST,15,M,W,N,1964,N,10145
7362,2018/11/13 00:00:00,848,,,"US HWY 36, MM28.6",10,M,W,H,1999,Y,10312
7363,2018/11/14 00:00:00,1315,1369,,28TH ST/TAFT DR,10,F,A,N,1977,N,10346
7364,2018/11/04 00:00:00,2210,5100,,TABLE MESA DR,9,M,W,N,1969,N,10146
7365,2018/11/13 00:00:00,1038,,,MOHAWK DR/BASELINE RD,10,M,W,N,1989,Y,10313
7366,2018/11/14 00:00:00,1257,1369,,28TH ST/TAFT DR,10,M,W,H,2002,Y,10347
7367,2018/11/04 00:00:00,1959,,,30TH ST/ARAPAHOE AVE,5,F,W,N,1959,Y,10147
7368,2018/11/13 00:00:00,1104,4698,,BASELINE RD/MOHAWK DR,10,F,W,N,1999,N,10314
7369,2018/10/28 00:00:00,1021,,,,2,F,W,N,1999,N,10348
7370,2018/11/04 00:00:00,2036,2800,,PEARL STREET,10,M,W,N,1978,N,10148
7371,2018/11/13 00:00:00,1146,698,,FOOTHILLS PKWY/BASELINE RD,10,M,W,N,1994,N,10315
7372,2018/10/28 00:00:00,1207,,,,3,M,W,N,1978,Y,10349
7373,2018/11/04 00:00:00,2005,1035,,WALNUT ST,20,F,W,N,1997,Y,10149
7374,2018/11/05 00:00:00,750,,,17TH/CANYON,10,M,W,N,1979,N,10150
7375,2018/11/05 00:00:00,807,500 BLK,,FOOTHILLS PKWY,15,M,W,N,1990,N,10151
7376,2018/11/05 00:00:00,837,500 BLK,,FOOTHILLS PKWY,15,M,W,N,1976,N,10152
7377,2018/11/05 00:00:00,1213,1100 BLK,,S BROADWAY,15,F,W,N,1993,N,10153
7378,2018/11/05 00:00:00,1234,1100 BLK,,S BROADWAY,15,M,W,N,1993,N,10154
7379,2018/11/05 00:00:00,1754,1099,,13TH ST/COLLEGE AVE,10,M,W,N,1985,Y,10155
7380,2018/11/05 00:00:00,2020,2800,,KALMIA AVE,22,M,W,N,1962,Y,10156
7381,2018/11/05 00:00:00,2351,599,,BROADWAY/BASELINE RD,8,F,W,N,1998,N,10157
7382,2018/11/06 00:00:00,33,3399,,19TH ST/IRIS AVE,6,M,W,N,1970,Y,10158
7383,2018/11/06 00:00:00,811,399,,MANHATTAN DR/SEMINOLE DR,10,M,W,N,1989,Y,10159
7384,2018/11/05 00:00:00,1530,1698,,30TH ST/CANYON BLVD,5,F,W,N,2000,N,10160
7385,2018/11/05 00:00:00,1440,,,30TH ST/ARAPAHOE AVE,10,M,W,N,1998,N,10161
7386,2018/11/06 00:00:00,935,,,30TH ST/ARAPAHOE AVE,10,M,A,N,1997,Y,10162
7387,2018/11/06 00:00:00,822,2699,,BROADWAY/ALPINE AVE,10,M,W,N,1973,Y,10163
7388,2018/11/06 00:00:00,800,2599,,BROADWAY/NORTH ST,10,M,W,N,1995,N,10164
7389,2018/11/06 00:00:00,730,1899,,6TH ST/CANYON BLVD,10,M,W,N,1961,N,10165
7390,2018/11/06 00:00:00,1250,2599,,COLORADO AVE/REGENT DR,10,F,W,H,1998,N,10166
7391,2018/11/06 00:00:00,1050,1369,,28TH ST/TAFT DR,9,F,W,N,1999,Y,10167
7392,2018/11/06 00:00:00,1109,1369,,28TH ST/TAFT DR,9,M,W,N,1988,Y,10168
7393,2018/11/06 00:00:00,1130,3700,,TABLE MESA DR,8,M,W,N,1993,Y,10169
7394,2018/11/06 00:00:00,1145,3800,,TABLE MESA DR,8,M,W,H,1970,Y,10170
7395,2018/11/06 00:00:00,1200,3800,,TABLE MESA DR,9,M,W,N,1976,Y,10171
7396,2018/11/06 00:00:00,1215,3800,,TABLE MESA DR,8,F,W,N,1937,Y,10172
7397,2018/11/06 00:00:00,1035,1369,,28TH ST/TAFT DR,5,F,W,N,1998,Y,10173
7398,2018/11/06 00:00:00,1051,38000,,US HIGHWAY 36,15,F,W,N,1985,N,10174
7399,2018/11/06 00:00:00,1117,38000,,US HIGHWAY 36,15,M,W,N,1998,N,10175
7400,2018/11/06 00:00:00,1223,38000,,US HIGHWAY 36,15,M,W,N,1968,N,10176
7401,2018/11/06 00:00:00,1508,,,FOOTHILLS PKWY/PEARL PKWY,15,M,W,H,1970,N,10177
7402,2018/11/06 00:00:00,1650,1199,,SPRUCE ST/BROADWAY,8,M,W,N,1952,N,10178
7403,2018/11/06 00:00:00,2003,2899,,FOLSOM ST/VALMONT RD,2,M,W,N,1980,Y,10179
7404,2018/11/06 00:00:00,1707,1800,,28TH ST,20,M,W,N,1973,N,10180
7405,2018/11/13 00:00:00,1200,698,,FOOTHILLS PKWY/BASELINE RD,10,F,W,N,1995,Y,10316
7406,2018/10/28 00:00:00,1314,,,,2,M,W,N,1993,,10350
7407,2018/11/13 00:00:00,1222,698,,FOOTHILLS PKWY/BASELINE RD,10,F,W,N,1976,N,10317
7408,2018/11/15 00:00:00,1100,,,HWY 36 WB ON RP @ T MESA/TABLE MESA DR,10,F,W,N,1986,N,10351
7409,2018/11/13 00:00:00,1254,698,,FOOTHILLS PKWY/BASELINE RD,10,M,W,N,1959,N,10318
7410,2018/11/15 00:00:00,1125,1100,,28TH ST,10,F,W,H,2000,N,10352
7411,2018/11/13 00:00:00,1305,800,,BLOCK FOOTHILLS PKWY,10,M,W,N,1985,N,10319
7412,2018/11/15 00:00:00,1215,,,27TH WAY/MOORHEAD AVE,10,F,W,N,1990,N,10353
7413,2018/11/13 00:00:00,835,499,,55TH ST/TENINO AVE,8,F,W,N,1984,N,10320
7414,2018/11/15 00:00:00,1306,6100,,JAY RD,5,F,W,N,1935,N,10354
7415,2018/11/13 00:00:00,857,499,,55TH ST/TENINO AVE,9,M,W,N,1951,N,10321
7416,2018/11/15 00:00:00,1011,39098,,US HIGHWAY 36/TABLE MESA DR,10,M,W,N,1948,N,10355
7417,2018/11/13 00:00:00,1248,1206,,17TH ST/HILLSIDE RD,5,F,W,N,1954,N,10322
7418,2018/11/15 00:00:00,1023,39098,,US HIGHWAY 36/TABLE MESA DR,10,M,A,N,1994,N,10356
7419,2018/11/13 00:00:00,1142,,,GREENBRIAR BLVD/S BROADWAY,10,M,W,N,2002,Y,10323
7420,2018/11/15 00:00:00,924,,,US HWY36/MM37,10,M,W,N,1998,Y,10357
7421,2018/11/12 00:00:00,1900,2899,,BROADWAY/CEDAR AVE,11,F,W,N,1969,Y,10324
7422,2018/11/15 00:00:00,826,599,,27TH WAY/MOORHEAD AVE,10,F,W,N,1981,N,10358
7423,2018/11/13 00:00:00,1627,1740,,30TH ST,15,M,B,N,1993,N,10325
7424,2018/11/15 00:00:00,1017,300 BLK,,FOOTHILLS PKY,15,M,W,N,1993,N,10359
7425,2018/11/13 00:00:00,1627,1740,,30TH ST,10,F,W,N,1959,N,10326
7426,2018/11/15 00:00:00,1042,200 BLK,,FOOTHILLS PARKWAY,15,M,W,N,1947,N,10360
7427,2018/11/10 00:00:00,1546,,,DIAGONAL HWY/FOOTHILLS PKWY,10,F,B,N,1955,N,10327
7428,2018/11/15 00:00:00,1115,200 BLK,,FOOTHILLS PKWY,15,M,W,N,2000,N,10361
7429,2018/11/14 00:00:00,1129,698,,FOOTHILLS PKWY/BASELINE RD,10,M,W,N,1991,N,10328
7430,2018/11/15 00:00:00,1143,200 BLK,,FOOTHILLS PKWY,15,F,W,H,1981,N,10362
7431,2018/11/14 00:00:00,821,5499,,WESTERN AVE/55TH ST,10,M,W,N,1982,N,10329
7432,2018/11/15 00:00:00,1104,,,US HIGHWAY 36/BASELINE RD,10,M,W,N,1986,N,10363
7433,2018/11/13 00:00:00,1520,,,ARAPAHOE AVE/38TH ST,10,M,W,N,1950,N,10330
7434,2018/11/15 00:00:00,1509,,,PEARL ST/30TH ST,10,M,W,N,1992,N,10364
7435,2018/11/15 00:00:00,1329,2900,,CANYON CREEK RD/BASELINE RD,5,M,W,N,1969,Y,10365
7436,2018/11/14 00:00:00,1653,698,,FOOTHILLS PKWY/BASELINE RD,20,M,W,N,1976,N,10366
7437,2018/11/15 00:00:00,1720,14TH,,CANYON,10,M,W,N,1975,Y,10367
7438,2018/11/15 00:00:00,1700,1800,,28TH ST,10,M,W,N,1992,N,10368
7439,2018/11/15 00:00:00,1757,13TH,,SPRUCE,10,M,W,N,1977,N,10369
7440,2018/11/15 00:00:00,1803,10TH,,PEARL,10,M,W,N,1958,Y,10370
7441,2018/11/15 00:00:00,2038,555,,30TH ST,20,M,W,H,1982,N,10371
7442,2018/11/09 00:00:00,2135,1399,,BROADWAY/UNIVERSITY AVE,5,M,W,N,1992,Y,10372
7443,2018/11/15 00:00:00,20,1001,,ARAPAHOE AVE,15,M,W,N,1982,N,10373
7444,2018/11/15 00:00:00,20,1001,,ARAPAHOE AVE,15,F,W,N,1991,N,10374
7445,2018/11/15 00:00:00,20,1001,,ARAPAHOE AVE,15,M,W,N,1987,N,10375
7446,2018/11/15 00:00:00,20,1001,,ARAPAHOE AVE,15,M,W,N,1960,N,10376
7447,2018/11/15 00:00:00,20,1001,,ARAPAHOE AVE,15,M,W,N,1979,N,10377
7448,2018/11/15 00:00:00,1930,1400,,PINE ST,5,M,W,N,1987,N,10378
7449,2018/11/14 00:00:00,2050,1598,,28TH ST/ARAPAHOE AVE,5,F,W,N,1948,N,10379
7450,2018/11/12 00:00:00,1901,1749,,22ND ST/GOSS | CANYON ALLEY,4,M,W,N,1948,N,10380
7451,2018/11/08 00:00:00,2210,1800,,33RD ST,10,M,U,,1982,Y,10231
7452,2018/11/09 00:00:00,740,,,38TH ST/ARAPAHOE AVE,10,M,W,N,1955,N,10232
7453,2018/11/09 00:00:00,1215,,,27TH WAY/BASELINE RD,10,M,W,N,1964,N,10233
7454,2018/11/09 00:00:00,1230,,,27TH WAY/BASELINE RD,10,F,W,N,1997,N,10234
7455,2018/11/09 00:00:00,1255,2598,,BASELINE RD/27TH WAY,10,F,A,N,1996,Y,10235
7456,2018/11/09 00:00:00,1310,2598,,BASELINE RD/27TH WAY,10,M,W,N,1997,Y,10236
7457,2018/11/09 00:00:00,1300,,,DIAGONAL HWY/INDEPENDENCE RD,10,F,W,N,1974,N,10237
7458,2018/11/09 00:00:00,1244,,,DIAGONAL HWY/INDEPENDENCE RD,10,M,W,N,1983,Y,10238
7459,2018/11/09 00:00:00,1227,,,30TH ST/DIAGONAL HWY,10,M,W,N,1978,N,10239
7460,2018/11/09 00:00:00,1216,,,47TH STREET/DIAGONAL,10,F,W,N,1974,Y,10240
7461,2018/11/09 00:00:00,1147,,,47TH/DIAGONAL HWY,10,F,W,N,1972,Y,10241
7462,2018/11/09 00:00:00,1131,,,DIAGONAL/47TH ST,10,M,W,N,1971,N,10242
7463,2018/11/09 00:00:00,1119,,,DIAGONAL HWY/47TH ST,10,M,W,N,1971,N,10243
7464,2018/11/09 00:00:00,1106,,,DIAGONAL/47TH ST,10,M,W,N,1995,N,10244
7465,2018/11/09 00:00:00,1037,,,DIAGONAL HWY/47TH ST,10,F,W,N,1979,Y,10245
7466,2018/11/09 00:00:00,1005,,,DIAGONAL HWY/47TH ST,10,M,W,N,1963,Y,10246
7467,2018/11/09 00:00:00,852,698,,FOOTHILLS PKWY/BASELINE RD,10,M,W,N,1993,Y,10247
7468,2018/11/09 00:00:00,1555,1198,,28TH ST/COLORADO AVE,10,F,W,N,1956,N,10248
7469,2018/11/09 00:00:00,1545,1199,,28TH FRONTAGE RD/COLORADO AVE,10,F,W,N,1995,N,10249
7470,2018/11/09 00:00:00,1425,1199,,28TH FRONTAGE RD/COLORADO AVE,10,M,W,N,1947,N,10250
7471,2018/11/09 00:00:00,1325,4398,,ARAPAHOE AVE/FOOTHILLS PKWY,10,F,W,N,1987,N,10251
7472,2018/11/09 00:00:00,1239,4398,,ARAPAHOE AVE/FOOTHILLS PKWY,10,F,W,N,1982,Y,10252
7473,2018/11/09 00:00:00,1220,1369,,28TH ST/TAFT DR,10,F,W,N,1998,N,10253
7474,2018/11/09 00:00:00,1700,4398,,ARAPAHOE AVE/FOOTHILLS PKWY,10,F,W,N,1985,Y,10254
7475,2018/11/09 00:00:00,1634,1398,,FOOTHILLS PKWY/COLORADO AVE,20,M,W,N,1999,N,10255
7476,2018/11/09 00:00:00,1400,2999,,47TH ST/VALMONT RD,10,M,W,N,1996,N,10256
7477,2018/11/09 00:00:00,1340,1099,,28TH FRONTAGE RD/E COLLEGE AVE,10,M,A,N,1994,Y,10257
7478,2018/11/09 00:00:00,1050,,,FOOTHILLS PKWY/SOUTH BOULDER RD,10,F,W,N,1990,Y,10258
7479,2018/11/09 00:00:00,1325,4748,,TABLE MESA DR/MOORHEAD AVE,10,M,A,N,1994,N,10259
7480,2018/11/09 00:00:00,1120,39098,,US HIGHWAY 36/TABLE MESA DR,15,M,W,N,1970,N,10260
7481,2018/11/10 00:00:00,840,899,,20TH ST/BROADWAY,15,M,W,N,1978,N,10261
7482,2018/11/10 00:00:00,905,699,,22ND ST/BASELINE RD,10,M,W,N,1991,Y,10262
